user_id,event_name,event_date
152,product_view,2026-08-01
153,product_view,2026-08-01
154,product_view,2026-08-01
155,product_view,2026-08-01
156,product_view,2026-08-01
157,product_view,2026-08-01
158,product_view,2026-08-01
159,product_view,2026-08-01
160,product_view,2026-08-01
161,product_view,2026-08-01
162,product_view,2026-08-01
163,product_view,2026-08-01
164,product_view,2026-08-01
165,product_view,2026-08-01
166,product_view,2026-08-01
167,product_view,2026-08-01
168,product_view,2026-08-01
169,product_view,2026-08-01
170,product_view,2026-08-01
171,product_view,2026-08-01
172,product_view,2026-08-01
173,product_view,2026-08-01
174,product_view,2026-08-01
175,product_view,2026-08-01
176,product_view,2026-08-01
177,product_view,2026-08-01
178,product_view,2026-08-01
179,product_view,2026-08-01
180,product_view,2026-08-01
181,product_view,2026-08-01
182,product_view,2026-08-01
183,product_view,2026-08-01
184,product_view,2026-08-01
185,product_view,2026-08-01
186,product_view,2026-08-01
187,product_view,2026-08-01
188,product_view,2026-08-01
189,product_view,2026-08-01
190,product_view,2026-08-01
191,product_view,2026-08-01
192,product_view,2026-08-01
193,product_view,2026-08-01
194,product_view,2026-08-01
195,product_view,2026-08-01
196,product_view,2026-08-01
197,product_view,2026-08-01
198,product_view,2026-08-01
199,product_view,2026-08-01
200,product_view,2026-08-01
201,product_view,2026-08-01
202,product_view,2026-08-01
203,product_view,2026-08-01
204,product_view,2026-08-01
205,product_view,2026-08-01
206,product_view,2026-08-01
207,product_view,2026-08-01
208,product_view,2026-08-01
209,product_view,2026-08-01
210,product_view,2026-08-01
211,product_view,2026-08-01
212,product_view,2026-08-01
213,product_view,2026-08-01
214,product_view,2026-08-01
215,product_view,2026-08-01
216,product_view,2026-08-01
217,product_view,2026-08-01
218,product_view,2026-08-01
219,product_view,2026-08-01
220,product_view,2026-08-01
221,product_view,2026-08-01
222,product_view,2026-08-01
223,product_view,2026-08-01
224,product_view,2026-08-01
225,product_view,2026-08-01
226,product_view,2026-08-01
227,product_view,2026-08-01
228,product_view,2026-08-01
229,product_view,2026-08-01
230,product_view,2026-08-01
231,product_view,2026-08-01
232,product_view,2026-08-01
233,product_view,2026-08-01
234,product_view,2026-08-01
235,product_view,2026-08-01
236,product_view,2026-08-01
237,product_view,2026-08-01
238,product_view,2026-08-01
239,product_view,2026-08-01
240,product_view,2026-08-01
241,product_view,2026-08-01
242,product_view,2026-08-01
243,product_view,2026-08-01
244,product_view,2026-08-01
245,product_view,2026-08-01
246,product_view,2026-08-01
247,product_view,2026-08-01
248,product_view,2026-08-01
249,product_view,2026-08-01
250,product_view,2026-08-01
251,product_view,2026-08-01
252,product_view,2026-08-01
253,product_view,2026-08-01
254,product_view,2026-08-01
255,product_view,2026-08-01
256,product_view,2026-08-01
257,product_view,2026-08-01
258,product_view,2026-08-01
259,product_view,2026-08-01
260,product_view,2026-08-01
261,product_view,2026-08-01
262,product_view,2026-08-01
263,product_view,2026-08-01
264,product_view,2026-08-01
265,product_view,2026-08-01
266,product_view,2026-08-01
267,product_view,2026-08-01
268,product_view,2026-08-01
269,product_view,2026-08-01
270,product_view,2026-08-01
271,product_view,2026-08-01
272,product_view,2026-08-01
273,product_view,2026-08-01
274,product_view,2026-08-01
275,product_view,2026-08-01
276,product_view,2026-08-01
277,product_view,2026-08-01
278,product_view,2026-08-01
279,product_view,2026-08-01
280,product_view,2026-08-01
281,product_view,2026-08-01
282,product_view,2026-08-01
283,product_view,2026-08-01
284,product_view,2026-08-01
285,product_view,2026-08-01
286,product_view,2026-08-01
287,product_view,2026-08-01
288,product_view,2026-08-01
289,product_view,2026-08-01
290,product_view,2026-08-01
291,product_view,2026-08-01
292,product_view,2026-08-01
293,product_view,2026-08-01
294,product_view,2026-08-01
295,product_view,2026-08-01
296,product_view,2026-08-01
297,product_view,2026-08-01
298,product_view,2026-08-01
299,product_view,2026-08-01
300,product_view,2026-08-01
301,product_view,2026-08-01
302,product_view,2026-08-01
303,product_view,2026-08-01
304,product_view,2026-08-01
305,product_view,2026-08-01
306,product_view,2026-08-01
307,product_view,2026-08-01
308,product_view,2026-08-01
309,product_view,2026-08-01
310,product_view,2026-08-01
311,product_view,2026-08-01
312,product_view,2026-08-01
313,product_view,2026-08-01
314,product_view,2026-08-01
315,product_view,2026-08-01
316,product_view,2026-08-01
317,product_view,2026-08-01
318,product_view,2026-08-01
319,product_view,2026-08-01
320,product_view,2026-08-01
321,product_view,2026-08-01
322,product_view,2026-08-01
323,product_view,2026-08-01
324,product_view,2026-08-01
325,product_view,2026-08-01
326,product_view,2026-08-01
327,product_view,2026-08-01
328,product_view,2026-08-01
329,product_view,2026-08-01
330,product_view,2026-08-01
331,product_view,2026-08-01
332,product_view,2026-08-01
333,product_view,2026-08-01
334,product_view,2026-08-01
335,product_view,2026-08-01
336,product_view,2026-08-01
337,product_view,2026-08-01
338,product_view,2026-08-01
339,product_view,2026-08-01
340,product_view,2026-08-01
341,product_view,2026-08-01
342,product_view,2026-08-01
343,product_view,2026-08-01
344,product_view,2026-08-01
345,product_view,2026-08-01
346,product_view,2026-08-01
347,product_view,2026-08-01
348,product_view,2026-08-01
349,product_view,2026-08-01
350,product_view,2026-08-01
351,product_view,2026-08-01
352,product_view,2026-08-01
353,product_view,2026-08-01
354,product_view,2026-08-01
355,product_view,2026-08-01
356,product_view,2026-08-01
357,product_view,2026-08-01
358,product_view,2026-08-01
359,product_view,2026-08-01
360,product_view,2026-08-01
361,product_view,2026-08-01
362,product_view,2026-08-01
363,product_view,2026-08-01
364,product_view,2026-08-01
365,product_view,2026-08-01
366,product_view,2026-08-01
367,product_view,2026-08-01
368,product_view,2026-08-01
369,product_view,2026-08-01
370,product_view,2026-08-01
371,product_view,2026-08-01
372,product_view,2026-08-01
373,product_view,2026-08-01
374,product_view,2026-08-01
375,product_view,2026-08-01
376,product_view,2026-08-01
377,product_view,2026-08-01
378,product_view,2026-08-01
379,product_view,2026-08-01
380,product_view,2026-08-01
381,product_view,2026-08-01
382,product_view,2026-08-01
383,product_view,2026-08-01
384,product_view,2026-08-01
385,product_view,2026-08-01
386,product_view,2026-08-01
387,product_view,2026-08-01
388,product_view,2026-08-01
389,product_view,2026-08-01
390,product_view,2026-08-01
391,product_view,2026-08-01
392,product_view,2026-08-01
393,product_view,2026-08-01
394,product_view,2026-08-01
395,product_view,2026-08-01
396,product_view,2026-08-01
397,product_view,2026-08-01
398,product_view,2026-08-01
399,product_view,2026-08-01
400,product_view,2026-08-01
401,product_view,2026-08-01
402,product_view,2026-08-01
403,product_view,2026-08-01
404,product_view,2026-08-01
405,product_view,2026-08-01
406,product_view,2026-08-01
407,product_view,2026-08-01
408,product_view,2026-08-01
409,product_view,2026-08-01
410,product_view,2026-08-01
411,product_view,2026-08-01
412,product_view,2026-08-01
413,product_view,2026-08-01
414,product_view,2026-08-01
415,product_view,2026-08-01
416,product_view,2026-08-01
417,product_view,2026-08-01
418,product_view,2026-08-01
419,product_view,2026-08-01
420,product_view,2026-08-01
421,product_view,2026-08-01
422,product_view,2026-08-01
423,product_view,2026-08-01
424,product_view,2026-08-01
425,product_view,2026-08-01
426,product_view,2026-08-01
427,product_view,2026-08-01
428,product_view,2026-08-01
429,product_view,2026-08-01
430,product_view,2026-08-01
431,product_view,2026-08-01
432,product_view,2026-08-01
433,product_view,2026-08-01
434,product_view,2026-08-01
435,product_view,2026-08-01
436,product_view,2026-08-01
437,product_view,2026-08-01
438,product_view,2026-08-01
439,product_view,2026-08-01
440,product_view,2026-08-01
441,product_view,2026-08-01
442,product_view,2026-08-01
443,product_view,2026-08-01
444,product_view,2026-08-01
445,product_view,2026-08-01
446,product_view,2026-08-01
447,product_view,2026-08-01
448,product_view,2026-08-01
449,product_view,2026-08-01
450,product_view,2026-08-01
451,product_view,2026-08-01
452,product_view,2026-08-01
453,product_view,2026-08-01
454,product_view,2026-08-01
455,product_view,2026-08-01
456,product_view,2026-08-01
457,product_view,2026-08-01
458,product_view,2026-08-01
459,product_view,2026-08-01
460,product_view,2026-08-01
461,product_view,2026-08-01
462,product_view,2026-08-01
463,product_view,2026-08-01
464,product_view,2026-08-01
465,product_view,2026-08-01
466,product_view,2026-08-01
467,product_view,2026-08-01
468,product_view,2026-08-01
469,product_view,2026-08-01
470,product_view,2026-08-01
471,product_view,2026-08-01
472,product_view,2026-08-01
473,product_view,2026-08-01
474,product_view,2026-08-01
475,product_view,2026-08-01
476,product_view,2026-08-01
477,product_view,2026-08-01
478,product_view,2026-08-01
479,product_view,2026-08-01
480,product_view,2026-08-01
481,product_view,2026-08-01
482,product_view,2026-08-01
483,product_view,2026-08-01
484,product_view,2026-08-01
485,product_view,2026-08-01
486,product_view,2026-08-01
487,product_view,2026-08-01
488,product_view,2026-08-01
489,product_view,2026-08-01
490,product_view,2026-08-01
491,product_view,2026-08-01
492,product_view,2026-08-01
493,product_view,2026-08-01
494,product_view,2026-08-01
495,product_view,2026-08-01
496,product_view,2026-08-01
497,product_view,2026-08-01
498,product_view,2026-08-01
499,product_view,2026-08-01
500,product_view,2026-08-01
1,add_to_cart,2026-08-01
2,add_to_cart,2026-08-01
3,add_to_cart,2026-08-01
4,add_to_cart,2026-08-01
5,add_to_cart,2026-08-01
6,add_to_cart,2026-08-01
7,add_to_cart,2026-08-01
8,add_to_cart,2026-08-01
9,add_to_cart,2026-08-01
10,add_to_cart,2026-08-01
11,add_to_cart,2026-08-01
12,add_to_cart,2026-08-01
13,add_to_cart,2026-08-01
14,add_to_cart,2026-08-01
15,add_to_cart,2026-08-01
16,add_to_cart,2026-08-01
17,add_to_cart,2026-08-01
18,add_to_cart,2026-08-01
19,add_to_cart,2026-08-01
20,add_to_cart,2026-08-01
21,add_to_cart,2026-08-01
22,add_to_cart,2026-08-01
23,add_to_cart,2026-08-01
24,add_to_cart,2026-08-01
25,add_to_cart,2026-08-01
26,add_to_cart,2026-08-01
27,add_to_cart,2026-08-01
28,add_to_cart,2026-08-01
29,add_to_cart,2026-08-01
30,add_to_cart,2026-08-01
31,add_to_cart,2026-08-01
32,add_to_cart,2026-08-01
33,add_to_cart,2026-08-01
34,add_to_cart,2026-08-01
35,add_to_cart,2026-08-01
36,add_to_cart,2026-08-01
37,add_to_cart,2026-08-01
38,add_to_cart,2026-08-01
39,add_to_cart,2026-08-01
40,add_to_cart,2026-08-01
41,add_to_cart,2026-08-01
42,add_to_cart,2026-08-01
43,add_to_cart,2026-08-01
44,add_to_cart,2026-08-01
45,add_to_cart,2026-08-01
46,add_to_cart,2026-08-01
47,add_to_cart,2026-08-01
48,add_to_cart,2026-08-01
49,add_to_cart,2026-08-01
50,add_to_cart,2026-08-01
51,add_to_cart,2026-08-01
52,add_to_cart,2026-08-01
53,add_to_cart,2026-08-01
54,add_to_cart,2026-08-01
55,add_to_cart,2026-08-01
56,add_to_cart,2026-08-01
57,add_to_cart,2026-08-01
58,add_to_cart,2026-08-01
59,add_to_cart,2026-08-01
60,add_to_cart,2026-08-01
61,add_to_cart,2026-08-01
62,add_to_cart,2026-08-01
63,add_to_cart,2026-08-01
64,add_to_cart,2026-08-01
65,add_to_cart,2026-08-01
66,add_to_cart,2026-08-01
67,add_to_cart,2026-08-01
68,add_to_cart,2026-08-01
69,add_to_cart,2026-08-01
70,add_to_cart,2026-08-01
71,add_to_cart,2026-08-01
72,add_to_cart,2026-08-01
73,add_to_cart,2026-08-01
74,add_to_cart,2026-08-01
75,add_to_cart,2026-08-01
76,add_to_cart,2026-08-01
77,add_to_cart,2026-08-01
78,add_to_cart,2026-08-01
79,add_to_cart,2026-08-01
80,add_to_cart,2026-08-01
81,add_to_cart,2026-08-01
82,add_to_cart,2026-08-01
83,add_to_cart,2026-08-01
84,add_to_cart,2026-08-01
85,add_to_cart,2026-08-01
86,add_to_cart,2026-08-01
87,add_to_cart,2026-08-01
88,add_to_cart,2026-08-01
89,add_to_cart,2026-08-01
90,add_to_cart,2026-08-01
91,add_to_cart,2026-08-01
92,add_to_cart,2026-08-01
93,add_to_cart,2026-08-01
94,add_to_cart,2026-08-01
95,add_to_cart,2026-08-01
96,add_to_cart,2026-08-01
97,add_to_cart,2026-08-01
98,add_to_cart,2026-08-01
99,add_to_cart,2026-08-01
100,add_to_cart,2026-08-01
101,add_to_cart,2026-08-01
102,add_to_cart,2026-08-01
103,add_to_cart,2026-08-01
104,add_to_cart,2026-08-01
105,add_to_cart,2026-08-01
106,add_to_cart,2026-08-01
107,add_to_cart,2026-08-01
108,add_to_cart,2026-08-01
109,add_to_cart,2026-08-01
110,add_to_cart,2026-08-01
111,add_to_cart,2026-08-01
112,add_to_cart,2026-08-01
113,add_to_cart,2026-08-01
114,add_to_cart,2026-08-01
115,add_to_cart,2026-08-01
116,add_to_cart,2026-08-01
117,add_to_cart,2026-08-01
118,add_to_cart,2026-08-01
119,add_to_cart,2026-08-01
120,add_to_cart,2026-08-01
121,add_to_cart,2026-08-01
122,add_to_cart,2026-08-01
123,add_to_cart,2026-08-01
124,add_to_cart,2026-08-01
125,add_to_cart,2026-08-01
126,add_to_cart,2026-08-01
127,add_to_cart,2026-08-01
128,add_to_cart,2026-08-01
129,add_to_cart,2026-08-01
130,add_to_cart,2026-08-01
131,add_to_cart,2026-08-01
132,add_to_cart,2026-08-01
133,add_to_cart,2026-08-01
134,add_to_cart,2026-08-01
135,add_to_cart,2026-08-01
136,add_to_cart,2026-08-01
137,add_to_cart,2026-08-01
138,add_to_cart,2026-08-01
139,add_to_cart,2026-08-01
140,add_to_cart,2026-08-01
141,add_to_cart,2026-08-01
142,add_to_cart,2026-08-01
143,add_to_cart,2026-08-01
144,add_to_cart,2026-08-01
145,add_to_cart,2026-08-01
146,add_to_cart,2026-08-01
147,add_to_cart,2026-08-01
148,add_to_cart,2026-08-01
149,add_to_cart,2026-08-01
150,add_to_cart,2026-08-01
151,add_to_cart,2026-08-01
152,add_to_cart,2026-08-01
153,add_to_cart,2026-08-01
154,add_to_cart,2026-08-01
155,add_to_cart,2026-08-01
156,add_to_cart,2026-08-01
157,add_to_cart,2026-08-01
158,add_to_cart,2026-08-01
159,add_to_cart,2026-08-01
160,add_to_cart,2026-08-01
161,add_to_cart,2026-08-01
162,add_to_cart,2026-08-01
163,add_to_cart,2026-08-01
164,add_to_cart,2026-08-01
165,add_to_cart,2026-08-01
166,add_to_cart,2026-08-01
167,add_to_cart,2026-08-01
168,add_to_cart,2026-08-01
169,add_to_cart,2026-08-01
170,add_to_cart,2026-08-01
171,add_to_cart,2026-08-01
172,add_to_cart,2026-08-01
173,add_to_cart,2026-08-01
174,add_to_cart,2026-08-01
175,add_to_cart,2026-08-01
176,add_to_cart,2026-08-01
177,add_to_cart,2026-08-01
178,add_to_cart,2026-08-01
179,add_to_cart,2026-08-01
180,add_to_cart,2026-08-01
181,add_to_cart,2026-08-01
182,add_to_cart,2026-08-01
183,add_to_cart,2026-08-01
184,add_to_cart,2026-08-01
185,add_to_cart,2026-08-01
186,add_to_cart,2026-08-01
187,add_to_cart,2026-08-01
188,add_to_cart,2026-08-01
189,add_to_cart,2026-08-01
190,add_to_cart,2026-08-01
191,add_to_cart,2026-08-01
192,add_to_cart,2026-08-01
193,add_to_cart,2026-08-01
194,add_to_cart,2026-08-01
195,add_to_cart,2026-08-01
196,add_to_cart,2026-08-01
197,add_to_cart,2026-08-01
198,add_to_cart,2026-08-01
199,add_to_cart,2026-08-01
200,add_to_cart,2026-08-01
201,add_to_cart,2026-08-01
202,add_to_cart,2026-08-01
203,add_to_cart,2026-08-01
204,add_to_cart,2026-08-01
205,add_to_cart,2026-08-01
206,add_to_cart,2026-08-01
207,add_to_cart,2026-08-01
208,add_to_cart,2026-08-01
209,add_to_cart,2026-08-01
210,add_to_cart,2026-08-01
211,add_to_cart,2026-08-01
212,add_to_cart,2026-08-01
213,add_to_cart,2026-08-01
214,add_to_cart,2026-08-01
215,add_to_cart,2026-08-01
216,add_to_cart,2026-08-01
217,add_to_cart,2026-08-01
218,add_to_cart,2026-08-01
219,add_to_cart,2026-08-01
220,add_to_cart,2026-08-01
221,add_to_cart,2026-08-01
222,add_to_cart,2026-08-01
223,add_to_cart,2026-08-01
224,add_to_cart,2026-08-01
225,add_to_cart,2026-08-01
226,add_to_cart,2026-08-01
227,add_to_cart,2026-08-01
228,add_to_cart,2026-08-01
229,add_to_cart,2026-08-01
230,add_to_cart,2026-08-01
231,add_to_cart,2026-08-01
232,add_to_cart,2026-08-01
233,add_to_cart,2026-08-01
234,add_to_cart,2026-08-01
235,add_to_cart,2026-08-01
236,add_to_cart,2026-08-01
237,add_to_cart,2026-08-01
238,add_to_cart,2026-08-01
239,add_to_cart,2026-08-01
240,add_to_cart,2026-08-01
241,add_to_cart,2026-08-01
242,add_to_cart,2026-08-01
243,add_to_cart,2026-08-01
244,add_to_cart,2026-08-01
245,add_to_cart,2026-08-01
246,add_to_cart,2026-08-01
247,add_to_cart,2026-08-01
248,add_to_cart,2026-08-01
249,add_to_cart,2026-08-01
250,add_to_cart,2026-08-01
1,purchase,2026-08-01
2,purchase,2026-08-01
3,purchase,2026-08-01
4,purchase,2026-08-01
5,purchase,2026-08-01
6,purchase,2026-08-01
7,purchase,2026-08-01
8,purchase,2026-08-01
9,purchase,2026-08-01
10,purchase,2026-08-01
11,purchase,2026-08-01
12,purchase,2026-08-01
13,purchase,2026-08-01
14,purchase,2026-08-01
15,purchase,2026-08-01
16,purchase,2026-08-01
17,purchase,2026-08-01
18,purchase,2026-08-01
19,purchase,2026-08-01
20,purchase,2026-08-01
21,purchase,2026-08-01
22,purchase,2026-08-01
23,purchase,2026-08-01
24,purchase,2026-08-01
25,purchase,2026-08-01
26,purchase,2026-08-01
27,purchase,2026-08-01
28,purchase,2026-08-01
29,purchase,2026-08-01
30,purchase,2026-08-01
31,purchase,2026-08-01
32,purchase,2026-08-01
33,purchase,2026-08-01
34,purchase,2026-08-01
35,purchase,2026-08-01
36,purchase,2026-08-01
37,purchase,2026-08-01
38,purchase,2026-08-01
39,purchase,2026-08-01
40,purchase,2026-08-01
41,purchase,2026-08-01
42,purchase,2026-08-01
43,purchase,2026-08-01
44,purchase,2026-08-01
45,purchase,2026-08-01
46,purchase,2026-08-01
47,purchase,2026-08-01
48,purchase,2026-08-01
49,purchase,2026-08-01
50,purchase,2026-08-01
51,purchase,2026-08-01
52,purchase,2026-08-01
53,purchase,2026-08-01
54,purchase,2026-08-01
55,purchase,2026-08-01
56,purchase,2026-08-01
57,purchase,2026-08-01
58,purchase,2026-08-01
59,purchase,2026-08-01
60,purchase,2026-08-01
61,purchase,2026-08-01
62,purchase,2026-08-01
63,purchase,2026-08-01
64,purchase,2026-08-01
65,purchase,2026-08-01
66,purchase,2026-08-01
67,purchase,2026-08-01
68,purchase,2026-08-01
69,purchase,2026-08-01
70,purchase,2026-08-01
71,purchase,2026-08-01
72,purchase,2026-08-01
73,purchase,2026-08-01
74,purchase,2026-08-01
75,purchase,2026-08-01
76,purchase,2026-08-01
77,purchase,2026-08-01
78,purchase,2026-08-01
79,purchase,2026-08-01
80,purchase,2026-08-01
81,purchase,2026-08-01
82,purchase,2026-08-01
83,purchase,2026-08-01
84,purchase,2026-08-01
85,purchase,2026-08-01
86,purchase,2026-08-01
87,purchase,2026-08-01
88,purchase,2026-08-01
89,purchase,2026-08-01
90,purchase,2026-08-01
91,purchase,2026-08-01
92,purchase,2026-08-01
93,purchase,2026-08-01
94,purchase,2026-08-01
95,purchase,2026-08-01
96,purchase,2026-08-01
97,purchase,2026-08-01
98,purchase,2026-08-01
99,purchase,2026-08-01
100,purchase,2026-08-01
101,purchase,2026-08-01
102,purchase,2026-08-01
103,purchase,2026-08-01
104,purchase,2026-08-01
105,purchase,2026-08-01
106,purchase,2026-08-01
107,purchase,2026-08-01
108,purchase,2026-08-01
109,purchase,2026-08-01
110,purchase,2026-08-01
111,purchase,2026-08-01
112,purchase,2026-08-01
113,purchase,2026-08-01
114,purchase,2026-08-01
115,purchase,2026-08-01
116,purchase,2026-08-01
117,purchase,2026-08-01
118,purchase,2026-08-01
119,purchase,2026-08-01
120,purchase,2026-08-01
121,purchase,2026-08-01
122,purchase,2026-08-01
123,purchase,2026-08-01
124,purchase,2026-08-01
125,purchase,2026-08-01
